TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f011554,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f011554,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9200,
f_f011559,4,교통비,1,택시,N,2,4840101602,,2023-08-23 12:14,1,3800,택시비
f_f011559,4,교통비,2,택시,N,2,2260422055,,2023-08-23 14:45,1,7300,택시비
f_f011559,4,교통비,3,택시,N,2,2268101328,(합)승진운수,2023-08-23 22:16,1,6200,택시비
f_f011559,5,교통비,0,지하철,N,2,,,,,6810,
f_f011559,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,43600,
f_f011565,50,교통비,0,버스 + 지하철,N,3,,,,,21900,
f_f011565,7,교통비,0,KTX/SRT(고속열차),N,3,,,,,273975,
f_f011568,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f011568,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,18600,
f_f011577,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,19000,
f_f011582,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
f_f011583,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,20000,
f_f011588,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,70000,
f_f011589,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f011589,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
f_f011589,13,교통비,0,시내/마을버스,N,2,,,,,1500,
f_f011598,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
f_f011599,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f011599,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,3600,
f_f011601,4,교통비,1,택시,N,3,6018111857,영포택시(주),2023-08-26 22:57,1,15300,택시비
f_f011601,4,교통비,2,택시,N,3,,,2023-08-27 19:13,1,14900,택시비
f_f011601,4,교통비,3,택시,N,3,,,2023-08-26 19:53,1,9400,택시비
f_f011601,4,교통비,4,택시,N,3,,,2023-08-27 17:03,1,5400,택시비
f_f011601,4,교통비,5,택시,N,3,,,2023-08-26 16:52,1,12000,택시비
f_f011601,5,교통비,0,지하철,N,3,,,,,4000,
f_f011601,7,교통비,0,KTX/SRT(고속열차),N,3,,,,,192000,
f_f011615,13,교통비,0,시내/마을버스,N,5,,,,,1700,
f_f011615,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,5,,,,,154670,
f_f011615,2,주유비,0,렌터카(승용/승합/버스 등등),N,5,,,,,50000,
f_f011615,2,통행료,0,렌터카(승용/승합/버스 등등),N,5,,,,,8800,
f_f011630,13,교통비,0,시내/마을버스,N,2,,,,,5000,
f_f011630,4,교통비,0,택시,N,2,,,,,5400,
f_f011630,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,82200,
f_f011631,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,59000,
f_f011631,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,11500,
f_f011631,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,16800,
f_f011643,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f011643,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,7000,
f_f011643,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9800,
f_f011645,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,100000,
f_f011668,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f011668,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
f_f011668,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
f_f011671,5,교통비,0,지하철,N,1,,,,,4200,
f_f011671,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,13000,
f_f011671,8,교통비,0,새마을/무궁화열차,N,1,,,,,8400,
f_f011680,12,교통비,0,시외/고속버스,N,2,,,,,26800,
f_f011686,13,교통비,0,시내/마을버스,N,2,,,,,6120,
f_f011686,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-20 15:37,1,113200,기차표
f_f011708,50,교통비,0,버스 + 지하철,N,1,,,,,32450,
f_f011733,50,교통비,0,버스 + 지하철,N,2,,,,,27400,
f_f011735,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f011735,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
f_f011735,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5100,
f_f011738,5,교통비,0,지하철,N,1,,,,,5000,
f_f011748,12,교통비,0,시외/고속버스,N,1,,,,,50000,
f_f011748,4,교통비,1,택시,N,1,2268101333,용봉운수(주),2023-09-08 18:02,1,9800,택시비
f_f011754,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
f_f011755,50,교통비,0,버스 + 지하철,N,2,,,,,32000,
f_f011755,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,84000,
f_f011771,4,교통비,1,택시,N,2,,신진택시(주),2023-09-12 21:54,1,4500,택시비 
f_f011771,50,교통비,0,버스 + 지하철,N,2,,,,,33500,
f_f011771,8,교통비,1,새마을/무궁화열차,Y,2,3148210024,한국철도공사 ,2023-09-11 00:00,1,7700,기차표
f_f011771,8,교통비,2,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-09-11 00:00,1,6900,기차표
f_f011795,50,교통비,0,버스 + 지하철,N,1,,,,,13000,
f_f011795,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,114000,
f_f011809,13,교통비,0,시내/마을버스,N,2,,,,,4200,
f_f011809,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,5278800686,주식회사 카카오페이,2023-08-24 20:51,1,34800,
f_f011809,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,2,5278800686,주식회사 카카오페이,2023-08-24 13:39,1,10680,렌트비
f_f011809,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,6090,
f_f011809,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,8200,
f_f011809,4,교통비,1,택시,N,2,2080915906,개인택시,2023-08-25 17:28,1,9400,택시비 
f_f011809,9,교통비,1,항공기,Y,2,2748800540,에어로케이항공(주),2023-08-21 00:00,1,92400,비행기표
f_f011810,13,교통비,0,시내/마을버스,N,2,,,,,5000,
f_f011816,5,교통비,0,지하철,N,1,,,,,3750,
f_f011818,4,교통비,1,택시,N,2,6122725117,개인택시,2023-08-28 16:26,1,26600,택시비
f_f011818,50,교통비,0,버스 + 지하철,N,2,,,,,45000,
f_f011819,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f011819,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11800,
f_f011857,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f011857,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,26400,
f_f011861,13,교통비,0,시내/마을버스,N,2,,,,,4410,
f_f011861,4,교통비,1,택시,N,2,8678601968,강릉솔향택시협동조합,2023-08-26 16:04,1,6000,택시비
f_f011861,4,교통비,2,택시,N,2,2268101333,용봉운수(주),2023-08-26 13:17,1,4200,택시비 
f_f011861,4,교통비,4,택시,N,2,2268101385,,2023-08-25 15:26,1,6700,택시비
f_f011861,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,107200,
f_f011864,4,교통비,1,택시,N,2,4022224345,문점식,2023-08-31 22:24,1,7300,택시비 
f_f011864,50,교통비,0,버스 + 지하철,N,2,,,,,36100,
f_f011866,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f011866,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3300,
f_f011866,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12400,
f_f011883,5,교통비,0,지하철,N,2,,,,,5000,
f_f011890,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
f_f011890,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
f_f011890,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20200,
f_f011907,12,교통비,0,시외/고속버스,N,2,,,,,6600,
f_f011907,4,교통비,1,택시,N,2,5608700309,한국택시 경주협동조합,2023-08-28 20:26,1,4100,택시비
f_f011915,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,3400,
f_f011916,5,교통비,0,지하철,N,2,,,,,1500,
f_f011916,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,16800,
f_f011918,5,교통비,0,지하철,N,2,,,,,8950,
f_f011918,8,교통비,1,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-08-25 17:24,3,7500,기차표 
f_f011918,8,교통비,2,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-08-25 17:29,3,7500,기차표 
f_f011932,13,교통비,0,시내/마을버스,N,2,,,,,11600,
f_f011933,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,76823,
f_f011933,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,22100,
f_f011944,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f011944,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,11900,
f_f011950,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,100000,
f_f011950,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,32500,
f_f011953,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f011953,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
f_f011963,10,교통비,0,배/선박,N,2,,,,,1000,
f_f011963,12,교통비,0,시외/고속버스,N,2,,,,,1450,
f_f011963,14,렌탈비,0,자전거,N,2,,,,,4650,
f_f011963,14,렌탈비,1,자전거,N,2,6548101178,일레클자전거,2023-09-02 15:04,3,2400,자전기 대여료
f_f011963,14,렌탈비,2,자전거,N,2,,일레클 전기자전거,2023-09-01 17:18,3,2250,자전거 대여료
f_f011963,4,교통비,1,택시,N,2,2278100531,스마트택시(자),2023-09-01 15:56,1,5400, 택시비
f_f011963,4,교통비,2,택시,N,2,6237400293,,2023-09-01 12:36,1,4900,택시비
f_f011963,4,교통비,3,택시,N,2,1298638970,로카모빌리티(주),2023-09-02 12:26,1,3900,택시비
f_f011978,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,100000,
f_f011978,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f011979,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1000,
f_f011979,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,1800,
f_f011989,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f011989,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,250,
f_f011989,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,7400,
f_f012010,5,교통비,0,지하철,N,1,,,,,5500,
f_f012010,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,11000,
f_f012010,8,교통비,0,새마을/무궁화열차,N,1,,,,,6800,
f_f012011,4,교통비,1,택시,N,2,1298638970,로카모빌리티(주),2023-08-24 19:56,1,6300,택시비
f_f012011,50,교통비,0,버스 + 지하철,N,2,,,,,14740,
f_f012011,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-06 21:47,1,27600,기차표
f_f012011,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-23 22:58,1,27600,기차표 
f_f012011,7,교통비,3,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-23 23:00,3,27600,기차표 
f_f012011,7,교통비,4,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-06 21:54,3,27600,기차표
f_f012111,16,교통비,0,기타,N,1,,,,,54600,
f_f012111,4,교통비,2,택시,N,1,4614000292,개인택시,2023-08-25 10:24,1,20700,택시비
f_f012111,50,교통비,0,버스 + 지하철,N,1,,,,,9560,
f_f012114,4,교통비,0,택시,N,1,,,,,26500,
f_f012114,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,107200,
f_f012115,50,교통비,0,버스 + 지하철,N,2,,,,,22200,
f_f012122,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6000,
f_f012126,4,교통비,1,택시,N,2,6171134167,,2023-08-28 10:30,1,16100,택시비
f_f012126,4,교통비,2,택시,N,2,,주식회사 디지비유페이,2023-08-28 17:19,1,12800,택시비
f_f012126,4,교통비,3,택시,N,2,,카카오모빌리티,2023-08-28 15:44,1,18700,택시비 
f_f012126,7,교통비,1,KTX/SRT(고속열차),N,2,3058631590,주식회사 에스알,2023-08-28 11:30,1,15400,기차표
f_f012126,7,교통비,2,KTX/SRT(고속열차),N,2,3058631590,주식회사 에스알,2023-08-28 00:00,1,15400,기차표
f_f012128,4,교통비,1,택시,N,2,1298638970,카카오법인택시,2023-08-26 22:57,1,8500,택시비 
f_f012128,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사 ,2023-08-18 18:50,1,77000,기차표
f_f012131,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,22000,
f_f012131,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5900,
f_f012136,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f012136,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
f_f012142,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,94000,
f_f012142,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,30300,
f_f012144,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,33000,
f_f012144,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10800,
f_f012145,4,교통비,0,택시,N,2,,,,,15000,
f_f012145,5,교통비,0,지하철,N,2,,,,,6000,
f_f012145,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,55000,
f_f012146,4,교통비,2,택시,N,2,6988802216,,2023-08-31 14:07,1,6500,택시비
f_f012146,50,교통비,0,버스 + 지하철,N,2,,,,,11870,
f_f012146,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-20 23:26,3,6800,기차표
f_f012146,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-20 23:39,1,25300,기차표 
f_f012146,7,교통비,3,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-28 19:46,3,18200,기차표 
f_f012150,4,교통비,0,택시,N,4,,,,,42100,
f_f012150,5,교통비,0,지하철,N,4,,,,,8750,
f_f012156,14,렌탈비,0,자전거,N,1,,,,,1000,
f_f012156,4,교통비,0,택시,N,1,,,,,14600,
f_f012156,50,교통비,0,버스 + 지하철,N,1,,,,,10350,
f_f012156,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,93600,
f_f012158,4,교통비,1,택시,N,1,,개인택시,2023-08-24 16:40,1,6300,택시비
f_f012158,4,교통비,2,택시,N,1,1298638970,로카모빌리티(주),2023-08-24 11:09,1,5900,택시비
f_f012158,5,교통비,0,지하철,N,1,,,,,5500,
f_f012160,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,191600,
f_f012160,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,20000,
f_f012160,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,55200,
f_f012181,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,80000,
f_f012181,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1100,
f_f012181,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
f_f012185,1,주차비,0,자가용(승용/승합/트럭 등등),N,5,,,,,2000,
f_f012185,1,통행료,0,자가용(승용/승합/트럭 등등),N,5,,,,,4300,
f_f012205,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,104000,
f_f012205,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,900,
f_f012205,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,16400,
f_f012224,4,교통비,1,택시,N,2,,삼진택시(주),2023-08-25 11:48,1,9100,택시비
f_f012224,4,교통비,2,택시,N,2,,,2023-08-24 18:42,1,21980,택시비
f_f012224,4,교통비,3,택시,N,2,8308601286,주식회사 금성택시,2023-08-25 18:39,1,14200,택시비
f_f012224,4,교통비,4,택시,N,2,,,2023-08-24 17:19,1,4000,택시비 
f_f012224,4,교통비,5,택시,N,2,,,2023-08-25 12:06,1,4000,택시비
f_f012224,50,교통비,0,버스 + 지하철,N,2,,,,,33000,
f_f012235,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,5,,,2023-07-04 00:00,1,362520,렌트비 
f_f012235,2,통행료,0,렌터카(승용/승합/버스 등등),N,5,,,,,13600,
f_f012248,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f012248,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,16600,
f_f012289,10,교통비,0,배/선박,N,6,,,,,112000,
f_f012298,50,교통비,0,버스 + 지하철,N,1,,,,,22250,
f_f012303,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,40000,
f_f012303,1,통행료,0,자가용(승용/승합/트럭 등등),N,6,,,,,2700,
f_f012305,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f012305,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,32000,
f_f012321,50,교통비,0,버스 + 지하철,N,2,,,,,15000,
f_f012321,7,교통비,1,KTX/SRT(고속열차),Y,2,3058631590,주식회사 에스알,2023-08-11 00:00,1,52600,기차표
f_f012321,7,교통비,3,KTX/SRT(고속열차),Y,2,3058631590,주식회사 에스알,2023-08-11 00:00,1,52700,기차표
f_f012329,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,61000,
f_f012329,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,5400,
f_f012333,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,76000,
f_f012333,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
f_f012333,2,통행료,0,렌터카(승용/승합/버스 등등),N,2,,,,,5000,
f_f012364,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
f_f012364,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,6000,
f_f012364,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12400,
f_f012367,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50610,
f_f012367,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1500,
f_f012367,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4700,
f_f012376,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,110000,
f_f012376,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,9000,
f_f012376,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,24300,
f_f012376,11,교통비,1,관광버스,N,3,2238103138,(자)용대향토기업,2023-08-26 10:39,1,7500,
f_f012376,11,교통비,2,관광버스,N,3,2238103138,(자)용대향토기업,2023-08-26 12:00,1,7500,
f_f012377,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,90000,
f_f012377,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f012380,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f012380,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,350,
f_f012380,12,교통비,0,시외/고속버스,N,2,,,,,12200,
f_f012381,13,교통비,0,시내/마을버스,N,2,,,,,5000,
f_f012381,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,20200,
f_f012385,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f012385,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9000,
f_f012386,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f012386,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,24400,
f_f012389,5,교통비,0,지하철,N,3,,,,,3800,
f_f012398,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,21000,
f_f012415,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
f_f012415,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,26400,
f_f012427,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f012442,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2800,
f_f012442,4,교통비,0,택시,N,2,,,,,9600,
f_f012442,50,교통비,0,버스 + 지하철,N,2,,,,,70800,
f_f012442,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,113500,
f_f012445,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,40000,
f_f012450,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f012450,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,26000,
f_f012450,5,교통비,0,지하철,N,2,,,,,3000,
f_f012450,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,90300,
f_f012459,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f012459,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8100,
f_f012459,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-22 13:08,1,18600,기차표
f_f012473,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
f_f012477,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f012477,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
f_f012478,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f012478,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,16000,
f_f012520,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f012520,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
f_f012520,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11600,
f_f012521,50,교통비,0,버스 + 지하철,N,2,,,,,15000,
f_f012521,8,교통비,1,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-08-21 21:06,1,17800,기차표 
f_f012521,8,교통비,2,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-08-21 21:06,1,21200,기차표
f_f012540,5,교통비,0,지하철,N,2,,,,,5000,
f_f012543,13,교통비,0,시내/마을버스,N,2,,,,,4800,
f_f012543,4,교통비,0,택시,N,2,,,,,6100,
f_f012543,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,161600,
f_f012570,4,교통비,0,택시,N,2,,,,,34500,
f_f012570,4,교통비,1,택시,N,2,2268101667,(합자)동아,2023-09-02 11:54,1,5300,택시비
f_f012570,4,교통비,2,택시,N,2,2210783359,,2023-09-02 13:07,1,6100,택시비
f_f012570,4,교통비,3,택시,N,2,2268101764,서영택시(주),2023-09-02 16:17,1,4200,택시비
f_f012570,4,교통비,4,택시,N,2,2268101333,용봉운수(주),2023-09-02 19:17,1,5800,택시비
f_f012570,4,교통비,5,택시,N,2,1021293792,개인택시,2023-09-02 20:52,1,6200,택시비
f_f012570,5,교통비,0,지하철,N,2,,,,,7800,
f_f012570,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-25 00:00,1,52000,기차표
f_f012585,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,65000,
f_f012585,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,22000,
f_f012594,10,교통비,1,배/선박,N,1,2218500337,남이섬,2023-08-25 13:18,1,16000,남이섬 입장권
f_f012594,4,교통비,1,택시,N,1,1328100441,동운택시(주),2023-08-25 18:25,1,4800,택시비
f_f012594,5,교통비,0,지하철,N,1,,,,,4700,
f_f012607,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,38104,
f_f012607,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10400,
f_f012618,4,교통비,0,택시,N,2,,,,,53000,
f_f012618,5,교통비,0,지하철,N,2,,,,,4800,
f_f012618,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,104000,
f_f012625,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
f_f012629,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,44000,
f_f012629,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1500,
f_f012629,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3500,
f_f012629,4,교통비,0,택시,N,2,,,,,4100,
f_f012637,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,125000,
f_f012637,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,500,
f_f012637,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,33600,
f_f012641,13,교통비,0,시내/마을버스,N,1,,,,,3000,
f_f012641,4,교통비,0,택시,N,1,,,,,63600,
f_f012641,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,81000,
f_f012653,4,교통비,0,택시,N,3,,,,,9200,
f_f012653,50,교통비,0,버스 + 지하철,N,3,,,,,105000,
f_f012660,13,교통비,0,시내/마을버스,N,1,,,,,5600,
f_f012660,4,교통비,1,택시,N,1,1298638970,로카모빌리티(주),2023-09-16 14:52,1,4000,택시비
f_f012660,7,교통비,1,KTX/SRT(고속열차),Y,1,3058631590,주식회사 에스알  ,2023-08-24 00:00,1,27700,기차표
f_f012660,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-08-24 15:11,1,30700,기차표
f_f012662,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,55000,
f_f012662,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13200,
f_f012663,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,9176,
f_f012663,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9700,
f_f012670,50,교통비,0,버스 + 지하철,N,2,,,,,83600,
f_f012678,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f012698,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,60000,
f_f012698,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,8100,
f_f012698,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,16700,
f_f012703,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,85000,
f_f012703,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2000,
f_f012703,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,18800,
f_f012707,8,교통비,0,새마을/무궁화열차,N,8,,,,,22200,
f_f012718,16,교통비,0,기타,N,5,,,,,182000,
f_f012718,4,교통비,0,택시,N,5,,,,,22300,
f_f012721,12,교통비,0,시외/고속버스,N,2,,,,,28510,
f_f012724,12,교통비,0,시외/고속버스,N,2,,,,,22700,
f_f012724,4,교통비,1,택시,N,2,,,2023-08-27 14:10,1,4500,택시비
f_f012724,4,교통비,2,택시,N,2,5051328916,개인택시,2023-08-26 18:42,1,5000,택시비 
